,exchange,timestamp,originalQuantity,price,side,status,type,timeInForce,action,orderId,unit,positionType,datetime,pair
21476,binance,1671316739121,0.045,1185.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:38:59.121,ETHUSDT
21477,binance,1671317185112,0.327,1187.27,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:25.112,ETHUSDT
21478,binance,1671317186189,0.44299999999999995,1187.44,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:26.189,ETHUSDT
21479,binance,1671317187837,0.33399999999999996,1187.15,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:27.837,ETHUSDT
21480,binance,1671317188926,0.256,1187.58,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:28.926,ETHUSDT
21481,binance,1671317189934,0.17300000000000001,1187.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:29.934,ETHUSDT
21482,binance,1671317193082,0.195,1187.9,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:46:33.082,ETHUSDT
21483,binance,1671317248705,14.124,1187.91,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:28.705,ETHUSDT
21484,binance,1671317257098,0.679,1188.01,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:37.098,ETHUSDT
21485,binance,1671317259094,0.038,1188.39,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:39.094,ETHUSDT
21486,binance,1671317260210,1.9080000000000001,1188.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:40.210,ETHUSDT
21487,binance,1671317261221,0.875,1188.6,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:41.221,ETHUSDT
21488,binance,1671317262510,0.017,1188.66,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:47:42.510,ETHUSDT
21489,binance,1671317344190,0.166,1187.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:49:04.190,ETHUSDT
21490,binance,1671317377194,1.186,1188.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:49:37.194,ETHUSDT
21491,binance,1671317387177,0.006,1188.8,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:49:47.177,ETHUSDT
21492,binance,1671317903608,0.03,1188.83,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:23.608,ETHUSDT
21493,binance,1671317931204,1.001,1188.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:51.204,ETHUSDT
21494,binance,1671317932253,0.8490000000000001,1189.03,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:52.253,ETHUSDT
21495,binance,1671317933391,0.10400000000000001,1189.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:53.391,ETHUSDT
21496,binance,1671317934400,4.328,1190.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:54.400,ETHUSDT
21497,binance,1671317935582,4.239,1190.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:55.582,ETHUSDT
21498,binance,1671317936672,0.9590000000000001,1190.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:58:56.672,ETHUSDT
21499,binance,1671317951571,0.12,1190.65,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:11.571,ETHUSDT
21500,binance,1671317952841,0.040999999999999995,1190.76,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:12.841,ETHUSDT
21501,binance,1671317953855,0.9640000000000001,1190.86,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:13.855,ETHUSDT
21502,binance,1671317955599,20.0,1190.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:15.599,ETHUSDT
21503,binance,1671317956792,0.09,1190.9,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:16.792,ETHUSDT
21504,binance,1671317957817,0.53,1191.14,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:17.817,ETHUSDT
21505,binance,1671317959097,9.126,1191.64,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:19.097,ETHUSDT
21506,binance,1671317961094,3.0,1192.03,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:21.094,ETHUSDT
21507,binance,1671317962238,0.9059999999999999,1192.45,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:22.238,ETHUSDT
21508,binance,1671317963275,2.0,1192.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:23.275,ETHUSDT
21509,binance,1671317964452,2.126,1193.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:24.452,ETHUSDT
21510,binance,1671317965611,0.475,1193.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 06:59:25.611,ETHUSDT
21511,binance,1671318384097,84.723,1193.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:06:24.097,ETHUSDT
21512,binance,1671318385940,0.925,1193.45,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:06:25.940,ETHUSDT
21513,binance,1671318415173,31.1,1193.51,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:06:55.173,ETHUSDT
21514,binance,1671318419287,0.131,1193.58,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:06:59.287,ETHUSDT
21515,binance,1671318420415,0.105,1193.64,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:07:00.415,ETHUSDT
21516,binance,1671318421429,84.67399999999999,1194.51,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:07:01.429,ETHUSDT
21517,binance,1671318423123,0.515,1195.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:07:03.123,ETHUSDT
21518,binance,1671320714274,0.034,1187.16,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:45:14.274,ETHUSDT
21519,binance,1671320715587,8.5,1194.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:45:15.587,ETHUSDT
21520,binance,1671320717180,11.695,1195.36,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:45:17.180,ETHUSDT
21521,binance,1671320720299,0.45299999999999996,1194.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:45:20.299,ETHUSDT
21522,binance,1671320722167,1.109,1195.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:45:22.167,ETHUSDT
21523,binance,1671320949879,1.11,1194.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 07:49:09.879,ETHUSDT
21524,binance,1671321711615,0.121,1178.65,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 08:01:51.615,ETHUSDT
21525,binance,1671323120786,1.551,1176.86,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 08:25:20.786,ETHUSDT
21526,binance,1671325322235,0.52,1176.45,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:02:02.235,ETHUSDT
21527,binance,1671325350706,0.009000000000000001,1183.74,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 09:02:30.706,ETHUSDT
21528,binance,1671325371865,1.956,1176.22,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:02:51.865,ETHUSDT
21529,binance,1671325374187,0.027000000000000003,1176.15,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:02:54.187,ETHUSDT
21530,binance,1671325375919,4.822,1176.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:02:55.919,ETHUSDT
21531,binance,1671326428214,0.42,1175.73,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:20:28.214,ETHUSDT
21532,binance,1671326553889,0.18100000000000002,1175.55,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:22:33.889,ETHUSDT
21533,binance,1671326560690,0.252,1175.52,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:22:40.690,ETHUSDT
21534,binance,1671326574425,1.619,1175.44,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:22:54.425,ETHUSDT
21535,binance,1671326577071,2.5789999999999997,1175.39,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:22:57.071,ETHUSDT
21536,binance,1671326593067,8.607999999999999,1175.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:23:13.067,ETHUSDT
21537,binance,1671326677306,0.01,1175.16,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:24:37.306,ETHUSDT
21538,binance,1671326681264,0.341,1175.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:24:41.264,ETHUSDT
21539,binance,1671326682329,0.809,1174.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:24:42.329,ETHUSDT
21540,binance,1671326818079,0.039,1174.82,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:26:58.079,ETHUSDT
21541,binance,1671326819327,1.995,1174.79,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:26:59.327,ETHUSDT
21542,binance,1671326821111,7.284,1174.64,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:27:01.111,ETHUSDT
21543,binance,1671326842154,0.061,1174.41,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:27:22.154,ETHUSDT
21544,binance,1671327025528,0.01,1174.18,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:30:25.528,ETHUSDT
21545,binance,1671327029898,0.091,1174.17,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:30:29.898,ETHUSDT
21546,binance,1671327040868,0.737,1174.13,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 09:30:40.868,ETHUSDT
21547,binance,1671329215076,0.1,1188.74,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 10:06:55.076,ETHUSDT
21548,binance,1671332677329,2.617,1179.32,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 11:04:37.329,ETHUSDT
21549,binance,1671335874331,12.902999999999999,1192.07,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:57:54.331,ETHUSDT
21550,binance,1671335875647,0.5,1191.8,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:57:55.647,ETHUSDT
21551,binance,1671335879374,0.001,572.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:57:59.374,ETHUSDT
21552,binance,1671335880427,0.01,1189.9,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:58:00.427,ETHUSDT
21553,binance,1671335882086,6.27,1191.8,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:58:02.086,ETHUSDT
21554,binance,1671335956666,0.081,1192.85,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:59:16.666,ETHUSDT
21555,binance,1671335980919,0.08199999999999999,1193.0,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 11:59:40.919,ETHUSDT
21556,binance,1671336242628,13.389000000000001,1193.41,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:04:02.628,ETHUSDT
21557,binance,1671336272756,0.47,1193.79,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:04:32.756,ETHUSDT
21558,binance,1671336278523,0.09300000000000001,1193.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:04:38.523,ETHUSDT
21559,binance,1671336303665,0.23,1193.97,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:05:03.665,ETHUSDT
21560,binance,1671336305109,28.814,1194.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:05:05.109,ETHUSDT
21561,binance,1671336308322,19.635,1194.42,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:05:08.322,ETHUSDT
21562,binance,1671336313235,0.615,1194.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:05:13.235,ETHUSDT
21563,binance,1671336612702,1.158,1194.65,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:10:12.702,ETHUSDT
21564,binance,1671336658158,0.5720000000000001,1195.14,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:10:58.158,ETHUSDT
21565,binance,1671336660152,0.012,1195.19,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:00.152,ETHUSDT
21566,binance,1671336665387,1.821,1195.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:05.387,ETHUSDT
21567,binance,1671336666939,16.893,1195.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:06.939,ETHUSDT
21568,binance,1671336669890,0.051,1195.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:09.890,ETHUSDT
21569,binance,1671336675381,1.266,1195.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:15.381,ETHUSDT
21570,binance,1671336682864,7.38,1195.52,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:22.864,ETHUSDT
21571,binance,1671336689120,0.131,1195.56,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:29.120,ETHUSDT
21572,binance,1671336710136,3.137,1195.8,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:50.136,ETHUSDT
21573,binance,1671336711664,0.374,1196.0,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:51.664,ETHUSDT
21574,binance,1671336712676,0.031,1196.18,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:52.676,ETHUSDT
21575,binance,1671336714097,0.898,1196.35,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:11:54.097,ETHUSDT
21576,binance,1671336720614,48.983000000000004,1196.4,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:12:00.614,ETHUSDT
21577,binance,1671336721695,2.714,1196.43,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:12:01.695,ETHUSDT
21578,binance,1671336725072,0.034,1196.62,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:12:05.072,ETHUSDT
21579,binance,1671336733259,0.07,1196.67,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:12:13.259,ETHUSDT
21580,binance,1671336735073,0.126,1196.84,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:12:15.073,ETHUSDT
21581,binance,1671336835105,0.16,1196.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:13:55.105,ETHUSDT
21582,binance,1671336839294,0.254,1196.94,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:13:59.294,ETHUSDT
21583,binance,1671336845348,0.017,1196.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:05.348,ETHUSDT
21584,binance,1671336847083,13.537,1197.0,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:07.083,ETHUSDT
21585,binance,1671336853252,0.303,1197.18,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:13.252,ETHUSDT
21586,binance,1671336854277,0.013999999999999999,1197.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:14.277,ETHUSDT
21587,binance,1671336855279,0.153,1197.99,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:15.279,ETHUSDT
21588,binance,1671336856468,1.525,1198.19,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:16.468,ETHUSDT
21589,binance,1671336869131,0.013000000000000001,1198.24,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:29.131,ETHUSDT
21590,binance,1671336871207,2.52,1198.3,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:31.207,ETHUSDT
21591,binance,1671336873193,2.64,1198.41,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:33.193,ETHUSDT
21592,binance,1671336890621,2.5,1198.17,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:14:50.621,ETHUSDT
21593,binance,1671336904441,3.005,1198.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:15:04.441,ETHUSDT
21594,binance,1671336941142,0.6409999999999999,1198.79,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:15:41.142,ETHUSDT
21595,binance,1671336943115,0.598,1198.85,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:15:43.115,ETHUSDT
21596,binance,1671336948199,3.292,1198.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:15:48.199,ETHUSDT
21597,binance,1671336952492,0.026000000000000002,1199.01,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:15:52.492,ETHUSDT
21598,binance,1671336961667,0.21100000000000002,1199.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:16:01.667,ETHUSDT
21599,binance,1671336964223,3.8819999999999997,1199.12,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:16:04.223,ETHUSDT
21600,binance,1671337267117,3.139,1197.84,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:21:07.117,ETHUSDT
21601,binance,1671337274227,0.6,1198.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:21:14.227,ETHUSDT
21602,binance,1671337336072,0.39799999999999996,1199.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:16.072,ETHUSDT
21603,binance,1671337340192,59.381,1199.74,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:20.192,ETHUSDT
21604,binance,1671337341289,0.13699999999999998,1199.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:21.289,ETHUSDT
21605,binance,1671337342635,28.932,1200.02,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:22.635,ETHUSDT
21606,binance,1671337343706,0.461,1200.06,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:23.706,ETHUSDT
21607,binance,1671337347608,0.021,1200.04,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:22:27.608,ETHUSDT
21608,binance,1671337647150,2.278,1199.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:27.150,ETHUSDT
21609,binance,1671337648452,0.7,1200.16,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:28.452,ETHUSDT
21610,binance,1671337662560,1.0,1200.19,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:42.560,ETHUSDT
21611,binance,1671337663793,7.191,1200.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:43.793,ETHUSDT
21612,binance,1671337664994,5.086,1200.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:44.994,ETHUSDT
21613,binance,1671337667440,0.08,1199.86,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:47.440,ETHUSDT
21614,binance,1671337668919,0.6509999999999999,1200.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:48.919,ETHUSDT
21615,binance,1671337671810,1.5,1200.31,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:51.810,ETHUSDT
21616,binance,1671337672868,0.257,1200.64,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:52.868,ETHUSDT
21617,binance,1671337674014,0.222,1198.89,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:27:54.014,ETHUSDT
21618,binance,1671337820231,1.0,1200.89,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:20.231,ETHUSDT
21619,binance,1671337835305,0.386,1200.9,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:35.305,ETHUSDT
21620,binance,1671337845389,42.0,1200.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:45.389,ETHUSDT
21621,binance,1671337851907,0.02,1200.97,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:51.907,ETHUSDT
21622,binance,1671337854228,2.136,1201.04,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:54.228,ETHUSDT
21623,binance,1671337855716,159.438,1201.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:30:55.716,ETHUSDT
21624,binance,1671337862359,0.091,1201.16,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:02.359,ETHUSDT
21625,binance,1671337864193,0.077,1201.18,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:04.193,ETHUSDT
21626,binance,1671337872118,1.436,1201.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:12.118,ETHUSDT
21627,binance,1671337885364,1.9369999999999998,1200.94,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:25.364,ETHUSDT
21628,binance,1671337893579,0.256,1201.24,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:33.579,ETHUSDT
21629,binance,1671337898103,0.496,1198.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:38.103,ETHUSDT
21630,binance,1671337900147,1.265,1201.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:40.147,ETHUSDT
21631,binance,1671337902297,0.033,1201.39,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:42.297,ETHUSDT
21632,binance,1671337905206,8.305,1201.46,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:45.206,ETHUSDT
21633,binance,1671337906397,1.5,1201.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:46.397,ETHUSDT
21634,binance,1671337909135,0.851,1201.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:49.135,ETHUSDT
21635,binance,1671337910890,0.76,1201.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:50.890,ETHUSDT
21636,binance,1671337912221,0.159,1201.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:52.221,ETHUSDT
21637,binance,1671337913481,2.119,1201.47,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:53.481,ETHUSDT
21638,binance,1671337917662,0.306,1201.54,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-18 12:31:57.662,ETHUSDT
21639,binance,1671340228164,10.0,1182.77,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:10:28.164,ETHUSDT
21640,binance,1671340255957,1.943,1182.44,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:10:55.957,ETHUSDT
21641,binance,1671340342207,0.925,1182.23,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:12:22.207,ETHUSDT
21642,binance,1671340343310,1.9180000000000001,1182.22,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:12:23.310,ETHUSDT
21643,binance,1671340344776,0.034,1182.13,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:12:24.776,ETHUSDT
21644,binance,1671340346646,0.027000000000000003,1182.08,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:12:26.646,ETHUSDT
21645,binance,1671340503623,38.465,1181.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:15:03.623,ETHUSDT
21646,binance,1671340510239,23.441999999999997,1181.89,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:15:10.239,ETHUSDT
21647,binance,1671340561070,1.3,1181.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:16:01.070,ETHUSDT
21648,binance,1671341947648,7.676,1180.81,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:39:07.648,ETHUSDT
21649,binance,1671341948673,0.159,1180.66,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:39:08.673,ETHUSDT
21650,binance,1671341964308,0.708,1180.6,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:39:24.308,ETHUSDT
21651,binance,1671342088257,0.381,1180.45,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:41:28.257,ETHUSDT
21652,binance,1671342089866,5.194,1180.42,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 13:41:29.866,ETHUSDT
21653,binance,1671343247753,0.01,1180.29,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:00:47.753,ETHUSDT
21654,binance,1671343255783,0.01,1180.19,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:00:55.783,ETHUSDT
21655,binance,1671343259208,1.655,1180.01,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:00:59.208,ETHUSDT
21656,binance,1671343279402,0.183,1179.86,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:01:19.402,ETHUSDT
21657,binance,1671343565429,1.6769999999999998,1179.68,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:06:05.429,ETHUSDT
21658,binance,1671343570155,0.038,1179.61,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:06:10.155,ETHUSDT
21659,binance,1671343572567,1.517,1179.58,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-18 14:06:12.567,ETHUSDT
