,exchange,timestamp,fundingInterval,fundingRate,nextFundingRate,nextFundingTime,pair,datetime
1097,binance,1671109200000,,0.0001,,1671120000000,ETHUSD_PERP,2022-12-15 21:00:00
1098,binance,1671112800000,,9.134e-05,,1671120000000,ETHUSD_PERP,2022-12-15 22:00:00
1099,binance,1671116400000,,6.0299999999999995e-05,,1671120000000,ETHUSD_PERP,2022-12-15 23:00:00
1100,binance,1671120000000,,7.57e-05,,1671120000000,ETHUSD_PERP,2022-12-16 00:00:00
1101,binance,1671123600000,,8.484e-05,,1671148800000,ETHUSD_PERP,2022-12-16 01:00:00
1102,binance,1671127200000,,6.48e-05,,1671148800000,ETHUSD_PERP,2022-12-16 02:00:00
1103,binance,1671130800000,,6.182e-05,,1671148800000,ETHUSD_PERP,2022-12-16 03:00:00
1104,binance,1671134400000,,7.464e-05,,1671148800000,ETHUSD_PERP,2022-12-16 04:00:00
1105,binance,1671138000000,,9.805e-05,,1671148800000,ETHUSD_PERP,2022-12-16 05:00:00
1106,binance,1671141600000,,0.0001,,1671148800000,ETHUSD_PERP,2022-12-16 06:00:00
1107,binance,1671145200000,,8.169e-05,,1671148800000,ETHUSD_PERP,2022-12-16 07:00:00
1108,binance,1671148800000,,5.993e-05,,1671148800000,ETHUSD_PERP,2022-12-16 08:00:00
1109,binance,1671152400000,,7.708e-05,,1671177600000,ETHUSD_PERP,2022-12-16 09:00:00
1110,binance,1671156000000,,5.42e-05,,1671177600000,ETHUSD_PERP,2022-12-16 10:00:00
1111,binance,1671159600000,,4.451e-05,,1671177600000,ETHUSD_PERP,2022-12-16 11:00:00
1112,binance,1671163200000,,-9.699999999999999e-06,,1671177600000,ETHUSD_PERP,2022-12-16 12:00:00
1113,binance,1671166800000,,-1.738e-05,,1671177600000,ETHUSD_PERP,2022-12-16 13:00:00
1114,binance,1671170400000,,-5.51e-06,,1671177600000,ETHUSD_PERP,2022-12-16 14:00:00
1115,binance,1671174000000,,-2.6899999999999997e-05,,1671177600000,ETHUSD_PERP,2022-12-16 15:00:00
1116,binance,1671177600000,,3.666e-05,,1671177600000,ETHUSD_PERP,2022-12-16 16:00:00
1117,binance,1671181200000,,1.634e-05,,1671206400000,ETHUSD_PERP,2022-12-16 17:00:00
1118,binance,1671184800000,,-0.00010459,,1671206400000,ETHUSD_PERP,2022-12-16 18:00:00
1119,binance,1671188400000,,-0.00011215,,1671206400000,ETHUSD_PERP,2022-12-16 19:00:00
1120,binance,1671192000000,,-8.373e-05,,1671206400000,ETHUSD_PERP,2022-12-16 20:00:00
1121,binance,1671195600000,,-7.542e-05,,1671206400000,ETHUSD_PERP,2022-12-16 21:00:00
1122,binance,1671199200000,,-6.665e-05,,1671206400000,ETHUSD_PERP,2022-12-16 22:00:00
1123,binance,1671202800000,,-4.813e-05,,1671206400000,ETHUSD_PERP,2022-12-16 23:00:00
1124,binance,1671206400000,,-3.772e-05,,1671206400000,ETHUSD_PERP,2022-12-17 00:00:00
1125,binance,1671210000000,,-4.785e-05,,1671235200000,ETHUSD_PERP,2022-12-17 01:00:00
1126,binance,1671213600000,,-7.148e-05,,1671235200000,ETHUSD_PERP,2022-12-17 02:00:00
1127,binance,1671217200000,,-0.00011540000000000001,,1671235200000,ETHUSD_PERP,2022-12-17 03:00:00
1128,binance,1671220800000,,-0.00013602,,1671235200000,ETHUSD_PERP,2022-12-17 04:00:00
1129,binance,1671224400000,,-0.00011195,,1671235200000,ETHUSD_PERP,2022-12-17 05:00:00
1130,binance,1671228000000,,-9.459e-05,,1671235200000,ETHUSD_PERP,2022-12-17 06:00:00
1131,binance,1671231600000,,-7.082e-05,,1671235200000,ETHUSD_PERP,2022-12-17 07:00:00
1132,binance,1671235200000,,-0.00010598,,1671235200000,ETHUSD_PERP,2022-12-17 08:00:00
1133,binance,1671238800000,,-0.00010293,,1671264000000,ETHUSD_PERP,2022-12-17 09:00:00
1134,binance,1671242400000,,-0.00011653,,1671264000000,ETHUSD_PERP,2022-12-17 10:00:00
1135,binance,1671246000000,,-0.00012168,,1671264000000,ETHUSD_PERP,2022-12-17 11:00:00
1136,binance,1671249600000,,-0.00012853,,1671264000000,ETHUSD_PERP,2022-12-17 12:00:00
1137,binance,1671253200000,,-0.00010186,,1671264000000,ETHUSD_PERP,2022-12-17 13:00:00
1138,binance,1671256800000,,-9.18e-05,,1671264000000,ETHUSD_PERP,2022-12-17 14:00:00
1139,binance,1671260400000,,-7.235e-05,,1671264000000,ETHUSD_PERP,2022-12-17 15:00:00
1140,binance,1671264000000,,-5.366e-05,,1671264000000,ETHUSD_PERP,2022-12-17 16:00:00
1141,binance,1671267600000,,-3.861e-05,,1671292800000,ETHUSD_PERP,2022-12-17 17:00:00
1142,binance,1671271200000,,-4.728e-05,,1671292800000,ETHUSD_PERP,2022-12-17 18:00:00
1143,binance,1671274800000,,-4.681e-05,,1671292800000,ETHUSD_PERP,2022-12-17 19:00:00
1144,binance,1671278400000,,-8.064e-05,,1671292800000,ETHUSD_PERP,2022-12-17 20:00:00
1145,binance,1671282000000,,-7.587e-05,,1671292800000,ETHUSD_PERP,2022-12-17 21:00:00
1146,binance,1671285600000,,-5.529e-05,,1671292800000,ETHUSD_PERP,2022-12-17 22:00:00
1147,binance,1671289200000,,-5.451e-05,,1671292800000,ETHUSD_PERP,2022-12-17 23:00:00
1148,binance,1671292800000,,-8.23e-06,,1671292800000,ETHUSD_PERP,2022-12-18 00:00:00
1149,binance,1671296400000,,4.404e-05,,1671321600000,ETHUSD_PERP,2022-12-18 01:00:00
1150,binance,1671300000000,,9.459e-05,,1671321600000,ETHUSD_PERP,2022-12-18 02:00:00
1151,binance,1671303600000,,0.0001,,1671321600000,ETHUSD_PERP,2022-12-18 03:00:00
1152,binance,1671307200000,,0.0001,,1671321600000,ETHUSD_PERP,2022-12-18 04:00:00
1153,binance,1671310800000,,9.679e-05,,1671321600000,ETHUSD_PERP,2022-12-18 05:00:00
1154,binance,1671314400000,,9.731e-05,,1671321600000,ETHUSD_PERP,2022-12-18 06:00:00
1155,binance,1671318000000,,0.0001,,1671321600000,ETHUSD_PERP,2022-12-18 07:00:00
1156,binance,1671321600000,,9.813e-05,,1671321600000,ETHUSD_PERP,2022-12-18 08:00:00
1157,binance,1671325200000,,7.033e-05,,1671350400000,ETHUSD_PERP,2022-12-18 09:00:00
1158,binance,1671328800000,,4.042e-05,,1671350400000,ETHUSD_PERP,2022-12-18 10:00:00
1159,binance,1671332400000,,1.525e-05,,1671350400000,ETHUSD_PERP,2022-12-18 11:00:00
1160,binance,1671336000000,,-1.129e-05,,1671350400000,ETHUSD_PERP,2022-12-18 12:00:00
1161,binance,1671339600000,,6.222e-05,,1671350400000,ETHUSD_PERP,2022-12-18 13:00:00
1162,binance,1671343200000,,4.465e-05,,1671350400000,ETHUSD_PERP,2022-12-18 14:00:00
1163,binance,1671346800000,,7.65e-06,,1671350400000,ETHUSD_PERP,2022-12-18 15:00:00
1164,binance,1671350400000,,-2.31e-06,,1671350400000,ETHUSD_PERP,2022-12-18 16:00:00
1165,binance,1671354000000,,3.289e-05,,1671379200000,ETHUSD_PERP,2022-12-18 17:00:00
1166,binance,1671357600000,,-5.963e-05,,1671379200000,ETHUSD_PERP,2022-12-18 18:00:00
1167,binance,1671361200000,,-0.00016076,,1671379200000,ETHUSD_PERP,2022-12-18 19:00:00
1168,binance,1671364800000,,-0.00019583,,1671379200000,ETHUSD_PERP,2022-12-18 20:00:00
1169,binance,1671368400000,,-0.00016468,,1671379200000,ETHUSD_PERP,2022-12-18 21:00:00
1170,binance,1671372000000,,-0.0001183,,1671379200000,ETHUSD_PERP,2022-12-18 22:00:00
1171,binance,1671375600000,,-0.00011412,,1671379200000,ETHUSD_PERP,2022-12-18 23:00:00
1172,binance,1671379200000,,-9.983e-05,,1671379200000,ETHUSD_PERP,2022-12-19 00:00:00
1173,binance,1671382800000,,-8.832e-05,,1671408000000,ETHUSD_PERP,2022-12-19 01:00:00
1174,binance,1671386400000,,-9.649e-05,,1671408000000,ETHUSD_PERP,2022-12-19 02:00:00
1175,binance,1671390000000,,-0.0001249,,1671408000000,ETHUSD_PERP,2022-12-19 03:00:00
1176,binance,1671393600000,,-0.00012494,,1671408000000,ETHUSD_PERP,2022-12-19 04:00:00
1177,binance,1671397200000,,-0.00012554,,1671408000000,ETHUSD_PERP,2022-12-19 05:00:00
1178,binance,1671400800000,,-0.00015147,,1671408000000,ETHUSD_PERP,2022-12-19 06:00:00
1179,binance,1671404400000,,-0.00012216,,1671408000000,ETHUSD_PERP,2022-12-19 07:00:00
1180,binance,1671408000000,,-0.00010667,,1671436800000,ETHUSD_PERP,2022-12-19 08:00:00
1181,binance,1671411600000,,-8.94e-05,,1671436800000,ETHUSD_PERP,2022-12-19 09:00:00
1182,binance,1671415200000,,-0.00010429,,1671436800000,ETHUSD_PERP,2022-12-19 10:00:00
1183,binance,1671418800000,,-0.00014345,,1671436800000,ETHUSD_PERP,2022-12-19 11:00:00
1184,binance,1671422400000,,-0.00016113,,1671436800000,ETHUSD_PERP,2022-12-19 12:00:00
1185,binance,1671426000000,,-0.0001062,,1671436800000,ETHUSD_PERP,2022-12-19 13:00:00
1186,binance,1671429600000,,-9.315e-05,,1671436800000,ETHUSD_PERP,2022-12-19 14:00:00
1187,binance,1671433200000,,-8.379e-05,,1671436800000,ETHUSD_PERP,2022-12-19 15:00:00
1188,binance,1671436800000,,-7.635e-05,,1671436800000,ETHUSD_PERP,2022-12-19 16:00:00
1189,binance,1671440400000,,-6.057e-05,,1671465600000,ETHUSD_PERP,2022-12-19 17:00:00
1190,binance,1671444000000,,-6.815e-05,,1671465600000,ETHUSD_PERP,2022-12-19 18:00:00
1191,binance,1671447600000,,-6.369e-05,,1671465600000,ETHUSD_PERP,2022-12-19 19:00:00
1192,binance,1671451200000,,-5.094e-05,,1671465600000,ETHUSD_PERP,2022-12-19 20:00:00
1193,binance,1671454800000,,-4.3700000000000005e-05,,1671465600000,ETHUSD_PERP,2022-12-19 21:00:00
1194,binance,1671458400000,,-6.459e-05,,1671465600000,ETHUSD_PERP,2022-12-19 22:00:00
1195,binance,1671462000000,,-3.27e-05,,1671465600000,ETHUSD_PERP,2022-12-19 23:00:00
1196,binance,1671465600000,,-1.474e-05,,1671465600000,ETHUSD_PERP,2022-12-20 00:00:00
1197,binance,1671469200000,,5.5e-07,,1671494400000,ETHUSD_PERP,2022-12-20 01:00:00
1198,binance,1671472800000,,4.618e-05,,1671494400000,ETHUSD_PERP,2022-12-20 02:00:00
1199,binance,1671476400000,,5.111e-05,,1671494400000,ETHUSD_PERP,2022-12-20 03:00:00
1200,binance,1671480000000,,4.068e-05,,1671494400000,ETHUSD_PERP,2022-12-20 04:00:00
1201,binance,1671483600000,,7.023e-05,,1671494400000,ETHUSD_PERP,2022-12-20 05:00:00
1202,binance,1671487200000,,8.999e-05,,1671494400000,ETHUSD_PERP,2022-12-20 06:00:00
1203,binance,1671490800000,,8.217e-05,,1671494400000,ETHUSD_PERP,2022-12-20 07:00:00
1204,binance,1671494400000,,7.458e-05,,1671523200000,ETHUSD_PERP,2022-12-20 08:00:00
1205,binance,1671498000000,,8.069e-05,,1671523200000,ETHUSD_PERP,2022-12-20 09:00:00
1206,binance,1671501600000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 10:00:00
1207,binance,1671505200000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 11:00:00
1208,binance,1671508800000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 12:00:00
1209,binance,1671512400000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 13:00:00
1210,binance,1671516000000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 14:00:00
1211,binance,1671519600000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 15:00:00
1212,binance,1671523200000,,0.0001,,1671523200000,ETHUSD_PERP,2022-12-20 16:00:00
1213,binance,1671526800000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 17:00:00
1214,binance,1671530400000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 18:00:00
1215,binance,1671534000000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 19:00:00
1216,binance,1671537600000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 20:00:00
1217,binance,1671541200000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 21:00:00
1218,binance,1671544800000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 22:00:00
1219,binance,1671548400000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-20 23:00:00
1220,binance,1671552000000,,0.0001,,1671552000000,ETHUSD_PERP,2022-12-21 00:00:00
1221,binance,1671555600000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 01:00:00
1222,binance,1671559200000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 02:00:00
1223,binance,1671562800000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 03:00:00
1224,binance,1671566400000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 04:00:00
1225,binance,1671570000000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 05:00:00
1226,binance,1671573600000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 06:00:00
1227,binance,1671577200000,,0.0001,,1671580800000,ETHUSD_PERP,2022-12-21 07:00:00
1228,binance,1671580800000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 08:00:00
1229,binance,1671584400000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 09:00:00
1230,binance,1671588000000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 10:00:00
1231,binance,1671591600000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 11:00:00
1232,binance,1671595200000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 12:00:00
1233,binance,1671598800000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 13:00:00
1234,binance,1671602400000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 14:00:00
1235,binance,1671606000000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 15:00:00
1236,binance,1671609600000,,0.0001,,1671609600000,ETHUSD_PERP,2022-12-21 16:00:00
1237,binance,1671613200000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 17:00:00
1238,binance,1671616800000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 18:00:00
1239,binance,1671620400000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 19:00:00
1240,binance,1671624000000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 20:00:00
1241,binance,1671627600000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 21:00:00
1242,binance,1671631200000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 22:00:00
1243,binance,1671634800000,,0.0001,,1671638400000,ETHUSD_PERP,2022-12-21 23:00:00
1244,binance,1671638400000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 00:00:00
1245,binance,1671642000000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 01:00:00
1246,binance,1671645600000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 02:00:00
1247,binance,1671649200000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 03:00:00
1248,binance,1671652800000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 04:00:00
1249,binance,1671656400000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 05:00:00
1250,binance,1671660000000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 06:00:00
1251,binance,1671663600000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 07:00:00
1252,binance,1671667200000,,0.0001,,1671667200000,ETHUSD_PERP,2022-12-22 08:00:00
1253,binance,1671670800000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 09:00:00
1254,binance,1671674400000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 10:00:00
1255,binance,1671678000000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 11:00:00
1256,binance,1671681600000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 12:00:00
1257,binance,1671685200000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 13:00:00
1258,binance,1671688800000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 14:00:00
1259,binance,1671692400000,,0.0001,,1671696000000,ETHUSD_PERP,2022-12-22 15:00:00
1260,binance,1671696000000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 16:00:00
1261,binance,1671699600000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 17:00:00
1262,binance,1671703200000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 18:00:00
1263,binance,1671706800000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 19:00:00
1264,binance,1671710400000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 20:00:00
1265,binance,1671714000000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 21:00:00
1266,binance,1671717600000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 22:00:00
1267,binance,1671721200000,,0.0001,,1671724800000,ETHUSD_PERP,2022-12-22 23:00:00
1268,binance,1671724800000,,4.6500000000000005e-05,,1671724800000,ETHUSD_PERP,2022-12-23 00:00:00
1269,binance,1671728400000,,1.978e-05,,1671753600000,ETHUSD_PERP,2022-12-23 01:00:00
1270,binance,1671732000000,,-1.6e-06,,1671753600000,ETHUSD_PERP,2022-12-23 02:00:00
1271,binance,1671735600000,,2.157e-05,,1671753600000,ETHUSD_PERP,2022-12-23 03:00:00
1272,binance,1671739200000,,5.218e-05,,1671753600000,ETHUSD_PERP,2022-12-23 04:00:00
1273,binance,1671742800000,,8.896e-05,,1671753600000,ETHUSD_PERP,2022-12-23 05:00:00
1274,binance,1671746400000,,0.0001,,1671753600000,ETHUSD_PERP,2022-12-23 06:00:00
1275,binance,1671750000000,,0.0001,,1671753600000,ETHUSD_PERP,2022-12-23 07:00:00
1276,binance,1671753600000,,0.0001,,1671753600000,ETHUSD_PERP,2022-12-23 08:00:00
1277,binance,1671757200000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 09:00:00
1278,binance,1671760800000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 10:00:00
1279,binance,1671764400000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 11:00:00
1280,binance,1671768000000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 12:00:00
1281,binance,1671771600000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 13:00:00
1282,binance,1671775200000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 14:00:00
1283,binance,1671778800000,,0.0001,,1671782400000,ETHUSD_PERP,2022-12-23 15:00:00
1284,binance,1671782400000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 16:00:00
1285,binance,1671786000000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 17:00:00
1286,binance,1671789600000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 18:00:00
1287,binance,1671793200000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 19:00:00
1288,binance,1671796800000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 20:00:00
1289,binance,1671800400000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 21:00:00
1290,binance,1671804000000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 22:00:00
1291,binance,1671807600000,,0.0001,,1671811200000,ETHUSD_PERP,2022-12-23 23:00:00
1292,binance,1671811200000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 00:00:00
1293,binance,1671814800000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 01:00:00
1294,binance,1671818400000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 02:00:00
1295,binance,1671822000000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 03:00:00
1296,binance,1671825600000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 04:00:00
1297,binance,1671829200000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 05:00:00
1298,binance,1671832800000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 06:00:00
1299,binance,1671836400000,,0.0001,,1671840000000,ETHUSD_PERP,2022-12-24 07:00:00
1300,binance,1671840000000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 08:00:00
1301,binance,1671843600000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 09:00:00
1302,binance,1671847200000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 10:00:00
1303,binance,1671850800000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 11:00:00
1304,binance,1671854400000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 12:00:00
1305,binance,1671858000000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 13:00:00
1306,binance,1671861600000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 14:00:00
1307,binance,1671865200000,,0.0001,,1671868800000,ETHUSD_PERP,2022-12-24 15:00:00
1308,binance,1671868800000,,0.0001,,1671897600000,ETHUSD_PERP,2022-12-24 16:00:00
1309,binance,1671872400000,,0.0001,,1671897600000,ETHUSD_PERP,2022-12-24 17:00:00
1310,binance,1671876000000,,0.0001,,1671897600000,ETHUSD_PERP,2022-12-24 18:00:00
1311,binance,1671879600000,,0.0001,,1671897600000,ETHUSD_PERP,2022-12-24 19:00:00
1312,binance,1671883200000,,0.0001,,1671897600000,ETHUSD_PERP,2022-12-24 20:00:00
1313,binance,1671886800000,,7.513e-05,,1671897600000,ETHUSD_PERP,2022-12-24 21:00:00
1314,binance,1671890400000,,4.94e-05,,1671897600000,ETHUSD_PERP,2022-12-24 22:00:00
1315,binance,1671894000000,,4.101e-05,,1671897600000,ETHUSD_PERP,2022-12-24 23:00:00
1316,binance,1671897600000,,3.722e-05,,1671926400000,ETHUSD_PERP,2022-12-25 00:00:00
1317,binance,1671901200000,,2.681e-05,,1671926400000,ETHUSD_PERP,2022-12-25 01:00:00
1318,binance,1671904800000,,2.937e-05,,1671926400000,ETHUSD_PERP,2022-12-25 02:00:00
1319,binance,1671908400000,,0.0001,,1671926400000,ETHUSD_PERP,2022-12-25 03:00:00
1320,binance,1671912000000,,0.0001,,1671926400000,ETHUSD_PERP,2022-12-25 04:00:00
1321,binance,1671915600000,,0.0001,,1671926400000,ETHUSD_PERP,2022-12-25 05:00:00
1322,binance,1671919200000,,0.0001,,1671926400000,ETHUSD_PERP,2022-12-25 06:00:00
1323,binance,1671922800000,,5.963e-05,,1671926400000,ETHUSD_PERP,2022-12-25 07:00:00
1324,binance,1671926400000,,5.143e-05,,1671926400000,ETHUSD_PERP,2022-12-25 08:00:00
1325,binance,1671930000000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 09:00:00
1326,binance,1671933600000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 10:00:00
1327,binance,1671937200000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 11:00:00
1328,binance,1671940800000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 12:00:00
1329,binance,1671944400000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 13:00:00
1330,binance,1671948000000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 14:00:00
1331,binance,1671951600000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 15:00:00
1332,binance,1671955200000,,0.0001,,1671955200000,ETHUSD_PERP,2022-12-25 16:00:00
1333,binance,1671958800000,,0.0001,,1671984000000,ETHUSD_PERP,2022-12-25 17:00:00
1334,binance,1671962400000,,0.0001,,1671984000000,ETHUSD_PERP,2022-12-25 18:00:00
1335,binance,1671966000000,,0.0001,,1671984000000,ETHUSD_PERP,2022-12-25 19:00:00
1336,binance,1671969600000,,0.0001,,1671984000000,ETHUSD_PERP,2022-12-25 20:00:00
1337,binance,1671973200000,,0.0001,,1671984000000,ETHUSD_PERP,2022-12-25 21:00:00
1338,binance,1671976800000,,9.646e-05,,1671984000000,ETHUSD_PERP,2022-12-25 22:00:00
1339,binance,1671980400000,,3.68e-05,,1671984000000,ETHUSD_PERP,2022-12-25 23:00:00
1340,binance,1671984000000,,2.44e-05,,1671984000000,ETHUSD_PERP,2022-12-26 00:00:00
1341,binance,1671987600000,,5.493e-05,,1672012800000,ETHUSD_PERP,2022-12-26 01:00:00
1342,binance,1671991200000,,9.022e-05,,1672012800000,ETHUSD_PERP,2022-12-26 02:00:00
1343,binance,1671994800000,,8.977e-05,,1672012800000,ETHUSD_PERP,2022-12-26 03:00:00
1344,binance,1671998400000,,8.415e-05,,1672012800000,ETHUSD_PERP,2022-12-26 04:00:00
1345,binance,1672002000000,,6.27e-05,,1672012800000,ETHUSD_PERP,2022-12-26 05:00:00
1346,binance,1672005600000,,8.614e-05,,1672012800000,ETHUSD_PERP,2022-12-26 06:00:00
1347,binance,1672009200000,,0.0001,,1672012800000,ETHUSD_PERP,2022-12-26 07:00:00
1348,binance,1672012800000,,9.7e-05,,1672041600000,ETHUSD_PERP,2022-12-26 08:00:00
1349,binance,1672016400000,,9.052e-05,,1672041600000,ETHUSD_PERP,2022-12-26 09:00:00
1350,binance,1672020000000,,0.0001,,1672041600000,ETHUSD_PERP,2022-12-26 10:00:00
1351,binance,1672023600000,,0.0001,,1672041600000,ETHUSD_PERP,2022-12-26 11:00:00
1352,binance,1672027200000,,0.0001,,1672041600000,ETHUSD_PERP,2022-12-26 12:00:00
1353,binance,1672030800000,,9.797e-05,,1672041600000,ETHUSD_PERP,2022-12-26 13:00:00
1354,binance,1672034400000,,0.0001,,1672041600000,ETHUSD_PERP,2022-12-26 14:00:00
1355,binance,1672038000000,,0.0001,,1672041600000,ETHUSD_PERP,2022-12-26 15:00:00
1356,binance,1672041600000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 16:00:00
1357,binance,1672045200000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 17:00:00
1358,binance,1672048800000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 18:00:00
1359,binance,1672052400000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 19:00:00
1360,binance,1672056000000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 20:00:00
1361,binance,1672059600000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 21:00:00
1362,binance,1672063200000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 22:00:00
1363,binance,1672066800000,,0.0001,,1672070400000,ETHUSD_PERP,2022-12-26 23:00:00
1364,binance,1672070400000,,0.0001,,1672099200000,ETHUSD_PERP,2022-12-27 00:00:00
1365,binance,1672074000000,,0.0001,,1672099200000,ETHUSD_PERP,2022-12-27 01:00:00
1366,binance,1672077600000,,9.379e-05,,1672099200000,ETHUSD_PERP,2022-12-27 02:00:00
1367,binance,1672081200000,,5.484e-05,,1672099200000,ETHUSD_PERP,2022-12-27 03:00:00
1368,binance,1672084800000,,4.773e-05,,1672099200000,ETHUSD_PERP,2022-12-27 04:00:00
1369,binance,1672088400000,,4.171e-05,,1672099200000,ETHUSD_PERP,2022-12-27 05:00:00
1370,binance,1672092000000,,4.305e-05,,1672099200000,ETHUSD_PERP,2022-12-27 06:00:00
1371,binance,1672095600000,,6.226e-05,,1672099200000,ETHUSD_PERP,2022-12-27 07:00:00
1372,binance,1672099200000,,0.0001,,1672099200000,ETHUSD_PERP,2022-12-27 08:00:00
1373,binance,1672102800000,,0.0001,,1672128000000,ETHUSD_PERP,2022-12-27 09:00:00
